User-ID,ISBN,Book-Rating
130474,044022392X,0
130474,044023722X,0
130474,044098761X,0
130474,044651747X,0
130474,044661064X,0
130474,051510521X,0
130474,051511331X,0
130474,051511779X,0
130474,051512317X,0
130474,051512608X,0
130474,051512947X,0
130474,051513287X,0
130474,051513628X,0
130474,055310666X,8
130474,055357227X,0
130474,055357230X,0
130474,055380247X,0
130474,055380250X,0
130474,067102535X,0
130474,067155302X,0
130474,067168972X,0
130474,074320607X,0
130474,080410882X,0
130474,080411787X,0
130474,1551667371,0
130474,1551667398,0
130474,1551668440,0
130474,1551668815,0
130474,1559029838,0
130474,1576737330,0
130571,006092988X,0
130571,006101351X,0
130571,014016930X,0
130571,014023313X,0
130571,014027927X,0
130571,014028009X,0
130571,038550120X,8
130571,039914613X,0
130571,044023722X,0
130571,044900371X,0
130571,044990542X,0
130571,052594527X,0
130571,074324642X,0
130571,080410526X,0
130571,087113795X,9
130571,1400031346,0
130571,1551667002,0
130571,1551667215,0
130571,1558744150,0
130571,1573228214,6
130571,1576738167,0
130571,1896860982,6
131027,006447187X,8
131027,014028009X,0
131027,031215125X,0
131027,044661064X,0
131027,044661095X,0
131027,059035342X,0
131027,067101417X,0
131027,067943853X,0
131027,068983571X,0
131027,080410526X,7
131027,080411868X,0
131027,1400030382,0
131027,1551667126,0
131027,1573225126,0
131027,1878424319,0
131046,006001203X,6
131046,031298328X,0
131046,034538430X,0
131046,037383599X,0
131046,037541200X,0
131046,038531700X,0
131046,038542471X,0
131046,038550926X,0
131046,042510107X,0
131046,042510687X,0
131046,042513525X,0
131046,042514755X,0
131046,042515601X,0
131046,044021145X,0
131046,044022165X,0
131046,044023655X,0
131046,044023719X,0
131046,044651652X,0
131046,051511992X,0
131046,051512608X,0
131046,067103619X,0
131046,067162461X,0
131046,067189109X,0
131046,074322423X,0
131046,074341134X,0
131046,1551660504,0
131046,1551665336,0
131046,1551666022,0
131046,1551666189,0
131046,1551666561,0
131046,1551667193,0
131046,1551667363,0
131046,1551667401,0
131046,1551668300,0
131046,155166898X,0
131046,1551669188,0
131046,1551669498,0
131046,1592400876,9
132083,006097673X,0
132083,014023313X,10
132083,014028009X,10
132083,037570504X,0
132083,038548951X,0
132083,038572179X,0
132083,044020447X,0
132083,051511331X,0
132083,051512219X,0
132083,074322535X,0
132083,080410753X,0
132083,1400060052,0
132083,1401300316,10
132083,155166545X,0
132083,155166576X,0
132083,1573222267,8
133747,006000438X,0
133747,006092988X,0
133747,006098824X,6
133747,014013168X,0
133747,014028009X,0
133747,014034893X,9
133747,014100018X,8
133747,031205436X,0
133747,034536208X,0
133747,034543739X,0
133747,037582233X,0
133747,038531258X,0
133747,038572179X,0
133747,039304632X,8
133747,044022313X,0
133747,044023512X,0
133747,059035342X,0
133747,067166641X,0
133747,067972267X,0
133747,067973709X,0
133747,067976402X,8
133747,067978120X,0
133747,068480154X,9
133747,068484477X,0
133747,078670621X,0
133747,080213825X,4
133747,080410526X,8
133747,080410753X,0
133747,080411109X,0
133747,089471838X,0
133747,140003065X,0
133747,1400034779,0
133747,1401300316,0
133747,1570613818,0
133747,1573220221,7
133747,1573226521,7
133747,1573226882,0
133747,157322930X,0
133747,1573229326,5
133747,1582341400,5
134797,038076654X,10
134797,038550120X,0
134797,042518286X,0
134797,044021145X,9
134797,044023722X,0
134797,044166251X,0
134797,044661078X,0
134797,051511605X,0
134797,051511992X,0
134797,055358099X,9
134797,067103619X,0
134797,074322423X,0
134797,082177512X,10
134797,1551665301,7
134797,1551666537,6
134797,1551667002,7
134797,1551667193,6
134797,1551668912,9
134797,1551668998,7
134797,1551669099,9
134797,1551669234,0
134797,1551669293,8
134797,1573222267,0
135045,014023828X,0
135045,014028009X,0
135045,031205436X,0
135045,034536676X,0
135045,034538430X,0
135045,034539092X,7
135045,034539657X,9
135045,034540288X,8
135045,034544177X,0
135045,034545104X,0
135045,038550926X,0
135045,042513699X,0
135045,044021145X,8
135045,044022103X,0
135045,044022165X,0
135045,044022859X,0
135045,044651652X,0
135045,052594527X,0
135045,059035342X,10
135045,060960225X,0
135045,060961004X,0
135045,067102731X,0
135045,068482440X,0
135045,068484477X,0
135045,080410753X,0
135045,081296683X,0
135045,081296814X,0
135045,088730866X,0
135045,089471838X,0
135045,1401300316,0
135045,1551666839,0
135045,1551669005,9
135045,1558531025,0
135045,1558743669,0
135045,1566400201,0
135045,1573221856,0
135045,1573229571,0
135045,1888054557,0
135045,1896860982,0
135045,3822860867,0
135149,002026478X,0
135149,006099486X,0
135149,006109207X,0
135149,006109286X,0
135149,006440031X,0
135149,014023828X,3
135149,014025448X,0
135149,014028009X,0
135149,014029628X,0
135149,014100018X,0
135149,015100692X,5
135149,015600710X,0
135149,031298250X,0
135149,031298328X,0
135149,034529873X,0
135149,034538184X,0
135149,034543479X,0
135149,038072118X,0
135149,038079960X,9
135149,038080719X,7
135149,038531258X,0
135149,038531292X,0
135149,038533656X,0
135149,038572179X,0
135149,039480001X,0
135149,039480029X,10
135149,042510107X,8
135149,042510687X,0
135149,042513301X,0
135149,042513699X,8
135149,042514755X,7
135149,042515601X,0
135149,042516098X,0
135149,042518403X,0
135149,042518630X,0
135149,043935806X,9
135149,043942089X,0
135149,044011585X,0
135149,044020447X,0
135149,044021145X,0
135149,044021873X,7
135149,044022103X,0
135149,044022165X,0
135149,044023669X,0
135149,044023672X,0
135149,044023722X,8
135149,044651652X,0
135149,044651974X,0
135149,044661078X,5
135149,051508901X,0
135149,051509160X,0
135149,051510521X,0
135149,051512317X,8
135149,051513175X,0
135149,051513239X,0
135149,055321313X,0
135149,055327211X,0
135149,055327418X,0
135149,055329315X,7
135149,055356773X,0
135149,055356983X,0
135149,055357258X,0
135149,055357549X,0
135149,055357602X,0
135149,055357695X,0
135149,059035342X,0
135149,067100042X,0
135149,067100400X,0
135149,067976402X,0
135149,068419337X,0
135149,068482440X,8
135149,068484477X,8
135149,080410526X,0
135149,080410753X,7
135149,082175758X,0
135149,088396631X,0
135149,1400030382,0
135149,1400031346,0
135149,1400031354,0
135149,1551666022,0
135149,155166674X,0
135149,1551668009,0
135149,1551668300,5
135149,1551668440,0
135149,1551668912,0
135149,155166917X,0
135149,1551669293,0
135149,1561706213,8
135149,1573221112,10
135149,1573229083,0
135149,1573229326,0
135149,1573229571,0
135149,1588720020,6
135149,1931561648,0
135458,034541215X,0
135458,034541389X,0
135458,038081918X,0
135458,038572179X,0
135458,043942089X,0
135458,044022425X,10
135458,044100069X,0
135458,044661193X,0
135458,044661257X,0
135458,044922046X,0
135458,055357549X,0
135458,067091021X,0
135458,067103619X,0
135458,081257558X,0
135458,081257639X,4
135458,1400030927,6
135458,1400034779,0
135458,1551666847,0
135458,1551667215,0
135458,1551667509,5
135458,1551668084,0
135458,1573222259,0
135831,006019491X,0
135831,006101351X,0
135831,006109921X,0
135831,014025448X,0
135831,014028009X,0
135831,037570504X,0
135831,038533334X,0
135831,044651652X,0
135831,044651862X,0
135831,055328942X,0
135831,067169507X,0
135831,067944999X,0
135831,067976397X,7
135831,076790284X,0
135831,078688097X,0
135831,140003065X,0
135831,1565122968,0
135831,1573225789,0
135831,1573225843,0
135831,1576737330,0
135831,1878424114,0
135831,1878424319,0
136010,014006690X,0
136010,031298328X,0
136010,034538475X,0
136010,038071972X,0
136010,044651862X,0
136010,044920703X,0
136010,051512558X,8
136010,055323336X,0
136010,055357227X,0
136010,067102731X,9
136010,084233226X,0
136010,1551667118,0
136010,1551667398,6
136010,1551668440,0
136010,1558745726,0
136010,1558747060,0
136010,1853260010,9
136205,014025448X,0
136205,034538475X,0
136205,038079487X,9
136205,038082101X,0
136205,038529929X,0
136205,039914112X,8
136205,039914465X,0
136205,044021145X,0
136205,044022103X,0
136205,044022165X,0
136205,044022425X,0
136205,044651652X,0
136205,044651747X,0
136205,051510566X,0
136205,055310666X,9
136205,059042792X,0
136205,067942525X,10
136205,067945960X,0
136205,067976397X,0
136205,068483376X,0
136205,068484477X,0
136205,080410526X,0
136205,080410753X,0
136205,080411868X,0
136205,1551664313,0
136205,155166545X,0
136205,1551669498,0
136205,1559029838,0
136348,006092988X,9
136348,014029628X,8
136348,037541309X,0
136348,037582233X,8
136348,038550926X,8
136348,042516098X,5
136348,042518627X,0
136348,044022165X,0
136348,055356773X,0
136348,067189109X,4
136348,074320607X,6
136348,1400031346,8
136348,1400031354,8
136348,1401300316,0
136348,1401351964,0
136348,1551665301,6
136348,1551668459,0
136348,1570613818,0
136348,1575667215,6
136348,193156146X,0
136382,002026478X,0
136382,034543479X,0
136382,038079487X,7
136382,038081918X,0
136382,044016205X,0
136382,044021680X,0
136382,044651652X,0
136382,051512463X,0
136382,051513287X,0
136382,055356451X,0
136382,055357549X,0
136382,067942525X,0
136382,074343627X,3
136382,1551660520,0
136382,1551664976,0
136382,1551668440,0
137589,006098824X,7
137589,006109918X,0
137589,014005829X,0
137589,037570504X,7
137589,038072118X,8
137589,038542471X,7
137589,039304016X,0
137589,044021145X,8
137589,044022165X,0
137589,044022330X,0
137589,044023722X,0
137589,048627263X,8
137589,067168390X,0
137589,067976402X,8
137589,068416325X,0
137589,068484477X,0
137589,080410753X,0
137589,081297106X,0
137589,1400034779,0
137589,1401088945,0
137589,1573229571,0
138441,006103018X,0
138441,014034294X,0
138441,038533656X,0
138441,042518630X,0
138441,042519485X,0
138441,051513239X,0
138441,051513628X,0
138441,067168972X,0
138441,082177512X,0
138441,084395048X,4
138441,087542791X,8
138441,1551668157,5
138441,1551668246,0
138441,1551668270,5
138441,1551668947,7
138441,155166948X,0
138844,002026478X,0
138844,037322687X,0
138844,037570504X,0
138844,038079487X,5
138844,039914207X,0
138844,039914675X,0
138844,044651862X,0
138844,051512463X,0
138844,067976402X,0
138844,068484477X,0
138844,076790592X,0
138844,080411935X,0
138844,1400031354,0
138844,1400031362,0
138844,140003180X,0
138844,1400032717,0
138844,1400034779,9
138844,1551664348,0
138844,1551667215,0
138844,1558744150,8
138844,1592400876,0
139742,038079439X,0
139742,038533494X,0
139742,038542471X,0
139742,044021145X,0
139742,044022165X,0
139742,044023574X,0
139742,044651862X,0
139742,067166641X,0
139742,068484477X,0
139742,068803036X,0
139742,074341134X,0
139742,1400060052,9
139742,1570717257,0
139742,1573220876,0
139742,1853260010,0
139742,1896860982,0
140000,000649840X,6
140000,015600710X,0
140000,037570924X,0
140000,038072362X,0
140000,038549744X,0
140000,038572179X,10
140000,043935806X,0
140000,051511992X,0
140000,051513306X,7
140000,055356773X,0
140000,067164257X,0
140000,080411868X,0
140000,1400031346,10
140000,1400033543,0
140000,1400060117,7
140000,1551664348,0
140000,1551669412,5
140000,1551669471,0
140000,1573223328,0
140000,1573225789,0
140000,1573229725,0
140000,1573229865,7
140000,2070388905,0
141444,006017143X,0
141444,014034893X,9
141444,014100018X,5
141444,015100692X,0
141444,031298328X,0
141444,034536208X,0
141444,034538184X,5
141444,038072118X,5
141444,038079487X,0
141444,038572179X,0
141444,044023722X,0
141444,044922046X,5
141444,051511605X,5
141444,052594527X,9
141444,067102423X,6
141444,067976397X,9
141444,068484477X,8
141444,080411868X,7
141444,1551668912,0
141444,1573225789,9
141493,014025448X,0
141493,014029628X,0
141493,037325055X,0
141493,042518000X,7
141493,042518045X,9
141493,043912042X,0
141493,044021145X,8
141493,051513287X,0
141493,051513628X,0
141493,060961004X,0
141493,067101417X,0
141493,067101420X,9
141493,078670621X,0
141493,080411935X,0
141493,1400030382,0
141493,1400034779,9
141493,1558743669,10
141493,1558745157,10
141493,1573229865,0
141493,1580628362,0
141710,006101351X,0
141710,014023313X,9
141710,015100692X,0
141710,034543479X,0
141710,037541309X,6
141710,038533334X,0
141710,038550926X,0
141710,042511774X,8
141710,044022103X,0
141710,044023722X,7
141710,051512219X,0
141710,052594527X,0
141710,059035342X,0
141710,067082982X,0
141710,067189109X,0
141710,067972768X,0
141710,067976402X,0
141710,074322423X,0
141710,080411109X,0
141710,080411918X,0
141710,087113795X,0
141710,1400031354,7
141710,1400031362,0
141710,1400034779,8
141710,1551666510,0
141710,1551668998,0
141710,1558531025,0
141710,1565123638,0
141710,1573226882,0
141710,1573228281,0
141710,157322930X,0
141710,1580621805,0
141710,1841954608,0
141710,1896860982,0
141710,193156146X,10
142093,014025448X,0
142093,014028009X,0
142093,034543479X,0
142093,034543739X,0
142093,039914465X,0
142093,039914739X,0
142093,039914787X,0
142093,042516876X,0
142093,044022103X,0
142093,044651652X,0
142093,055357227X,0
142093,055357230X,0
142093,059035342X,0
142093,067178546X,0
142093,068484267X,0
142093,068484477X,0
142093,076534128X,0
142093,080410526X,0
142093,089480829X,0
142093,140003180X,0
142093,1558744150,0
142093,1558744606,0
142093,1558744630,0
142093,1573220280,0
142093,1878424319,0
142524,006091307X,0
142524,006104444X,0
142524,014006690X,0
142524,031242227X,0
142524,034543076X,0
142524,034543479X,0
142524,037540256X,0
142524,037570504X,0
142524,038079487X,0
142524,038533303X,0
142524,038548951X,0
142524,042513699X,0
142524,042514898X,8
142524,044900371X,0
142524,055321313X,8
142524,055325846X,0
142524,055334949X,0
142524,055337933X,0
142524,067179566X,0
142524,068482440X,0
142524,078688939X,0
142524,081296814X,0
142524,1400031346,0
142524,1400031354,0
142524,1400033543,0
142524,1400034779,0
142524,1400045088,10
142524,1573220876,9
142524,1573221112,0
142524,1573227889,8
142524,1573228281,0
142524,1573228737,0
142524,1573229725,0
142524,1844261085,0
143175,006101351X,0
143175,038071843X,6
143175,038073186X,0
143175,038081918X,0
143175,038531292X,0
143175,042512164X,0
143175,044021145X,0
143175,044022165X,0
143175,044023669X,0
143175,044023722X,0
143175,051509160X,0
143175,051511331X,9
143175,051512219X,9
143175,067088300X,0
143175,067101420X,0
143175,088396631X,0
143175,1401088945,0
143175,1551660717,0
143175,1551662604,0
143175,155166674X,0
143175,1551667371,0
143175,1551667398,0
143175,1551668459,0
143175,1551668637,0
143175,1551668653,0
143175,1551668920,8
143175,1558531025,0
143253,006019491X,0
143253,006109868X,0
143253,014028009X,10
143253,031242227X,0
143253,038049163X,0
143253,038075911X,0
143253,038549081X,0
143253,039914112X,10
143253,042513525X,0
143253,044011585X,0
143253,044021145X,0
143253,051511992X,0
143253,051512317X,0
143253,051512608X,0
143253,051513287X,0
143253,051513628X,0
143253,067101417X,0
143253,067103992X,0
143253,067151699X,0
143253,067164257X,10
143253,067172939X,0
143253,067942573X,0
143253,1565122968,0
143415,006050918X,0
143415,006092988X,10
143415,006093090X,0
143415,006097673X,10
143415,006099486X,0
143415,006109157X,2
143415,014023313X,0
143415,014200023X,5
143415,037570387X,0
143415,037570485X,8
143415,037570731X,9
143415,037570924X,0
143415,037582233X,9
143415,038531258X,0
143415,038542017X,9
143415,039914868X,7
143415,039915180X,0
143415,042513699X,0
143415,042514545X,0
143415,044900371X,0
143415,044900483X,8
143415,044990928X,10
143415,055357695X,0
143415,060961004X,8
143415,067169507X,0
143415,067940712X,8
143415,067941388X,5
143415,067943853X,0
143415,067972267X,0
143415,074324642X,0
143415,080411868X,0
143415,1401300316,0
143415,1551662604,0
143415,155166545X,9
143415,1551667940,0
143415,1551668068,0
143415,1570613818,9
143415,1573222453,0
143415,1573223425,0
143415,1573226521,9
143415,1573228583,0
143415,1573229326,0
143415,1878424319,0
143415,193156146X,9
143415,1931561648,9
143792,006000438X,0
143792,006447187X,0
143792,014016930X,0
143792,014029628X,0
143792,014100018X,6
143792,037541326X,0
143792,038079487X,0
143792,038549744X,0
143792,038572179X,0
143792,044020562X,0
143792,060980619X,0
143792,068484477X,0
143792,074322535X,0
143792,1400034779,0
143792,1885171080,0
143792,1896860982,0
144531,006017613X,0
144531,014029628X,8
144531,031298328X,0
144531,034538184X,0
144531,037542217X,0
144531,038079828X,0
144531,042511774X,0
144531,042511984X,0
144531,042513525X,0
144531,042515601X,0
144531,044021873X,0
144531,044022165X,0
144531,044023722X,0
144531,044661064X,0
144531,051512768X,0
144531,051513399X,0
144531,055321313X,9
144531,055358264X,0
144531,059035342X,0
144531,074324642X,0
144531,074340341X,0
144531,080411868X,8
144531,082176828X,0
144531,089480829X,0
144531,1551662604,0
144531,155166576X,0
144531,1551667126,0
144531,1551667401,0
144531,1551667894,0
144531,1551668122,0
144531,1551668378,0
144531,1551668815,0
144531,1551668831,0
144531,1551669188,0
144531,1551669498,8
144531,1573229326,7
144531,1573229725,9
145449,014016930X,0
145449,031298328X,5
145449,038550926X,0
145449,042511984X,0
145449,042514545X,0
145449,043935806X,7
145449,044011585X,0
145449,044661193X,7
145449,055357695X,8
145449,074320607X,0
145449,078688939X,8
145449,089480829X,0
145449,1400031354,10
145449,1400031362,0
145449,1400034779,10
145449,1401088945,0
145449,1551667223,0
145449,1573225789,10
145449,1573227331,0
145451,034545104X,0
145451,037348397X,0
145451,037382503X,0
145451,038079828X,0
145451,042514755X,0
145451,043935806X,0
145451,044011585X,0
145451,044021422X,0
145451,044022165X,0
145451,044023672X,0
145451,044023722X,0
145451,044651652X,0
145451,051508901X,0
145451,051509160X,0
145451,051510521X,0
145451,051511054X,0
145451,051511331X,0
145451,051511779X,0
145451,051511992X,0
145451,051512088X,0
145451,051512219X,0
145451,051512317X,0
145451,051512608X,0
145451,051512947X,0
145451,051513225X,0
145451,051513287X,0
145451,051513628X,0
145451,055358099X,0
145451,067081458X,0
145451,067100042X,0
145451,067102096X,0
145451,067103619X,0
145451,067976402X,0
145451,074340341X,0
145451,082175758X,0
145451,082175856X,0
145451,082176828X,0
145451,1551660504,0
145451,1551660598,0
145451,1551662914,0
145451,1551664275,0
145451,1551667959,0
145451,1551669390,0
145451,1558743316,0
145451,1558744150,0
145451,1558747060,0
145619,002026478X,0
145619,006098824X,0
145619,034540761X,0
145619,034541389X,0
145619,038075620X,0
145619,038078405X,0
145619,038079487X,0
145619,038082101X,0
145619,038531292X,0
145619,038533303X,0
145619,042511774X,0
145619,044021145X,0
145619,044651652X,0
145619,044651862X,0
145619,044661064X,0
145619,051511331X,0
145619,051511779X,0
145619,051512088X,0
145619,051512768X,0
145619,051513287X,0
145619,051513399X,0
145619,067976402X,0
145619,068416325X,0
145619,068484267X,0
145619,074322535X,0
145619,082176828X,0
145619,089480829X,0
145619,1400077354,0
145619,1401088945,0
145619,1551664275,7
145619,1551666014,0
145619,1551666170,0
145619,1551666189,0
145619,1551666510,0
145619,1551666952,0
145619,1551667223,0
145619,1551667436,0
145619,1551668440,0
145619,1551668521,0
145619,1551668939,0
145619,1551669390,0
145619,1551669412,0
145619,1551669552,0
145619,1566840287,0
145619,1575665379,0
145619,1853260002,0
145641,014034893X,9
145641,034538184X,0
145641,038001503X,0
145641,038039586X,0
145641,038079487X,0
145641,038533334X,0
145641,038550120X,7
145641,044020271X,0
145641,044022103X,0
145641,060980877X,7
145641,067976402X,0
145641,068487217X,0
145641,074322535X,7
145641,080410526X,7
145641,080411868X,0
145641,1400034779,0
145641,1573225789,10
146113,006000925X,0
146113,031298328X,0
146113,034530456X,0
146113,034532532X,0
146113,037570910X,0
146113,038073186X,0
146113,038076296X,0
146113,042511984X,0
146113,042513301X,0
146113,042516098X,0
146113,044018293X,0
146113,044023722X,7
146113,044661078X,0
146113,059045367X,0
146113,059048348X,0
146113,059048351X,0
146113,059056885X,0
146113,067100042X,0
146113,075820230X,0
146113,080410526X,0
146113,080411109X,0
146113,080411868X,0
146113,088396631X,0
146113,1400031354,0
146113,1551668270,0
146113,1551668300,0
146113,1551668912,0
146113,1558744592,0
146113,1559029838,0
146113,1575667215,0
146113,1575667223,8
146113,1888054557,0
146175,006109921X,0
146175,034538430X,0
146175,034541389X,0
146175,039914787X,0
146175,042513525X,8
146175,042516098X,0
146175,044021873X,0
146175,044022165X,0
146175,044023574X,0
146175,044023669X,0
146175,051511605X,0
146175,055356160X,0
146175,059035342X,0
146175,067100042X,0
146175,082177462X,0
146175,1551666952,0
146175,1551668815,0
146175,1551669099,0
146175,1551669455,0
146175,1576737330,7
147224,006000438X,0
147224,034540047X,0
147224,037541309X,0
147224,038550120X,5
147224,038550926X,0
147224,042511774X,10
147224,087113795X,0
147224,1400030382,0
147224,1400031346,0
147224,1400031354,0
147224,1400042070,0
147224,1560252758,0
147224,1573220876,9
147224,1573222267,0
147224,1841952974,0
147847,014006690X,9
147847,014023313X,0
147847,014025448X,0
147847,038000917X,0
147847,038072118X,0
147847,038079960X,0
147847,038081904X,0
147847,038550120X,0
147847,039304016X,0
147847,042510107X,0
147847,042516098X,0
147847,044011585X,0
147847,044021145X,5
147847,044920703X,9
147847,055327953X,0
147847,059035342X,0
147847,060960225X,10
147847,067082982X,0
147847,067169071X,7
147847,067172942X,5
147847,067179356X,0
147847,067976402X,0
147847,080410753X,0
147847,1551664275,0
147847,1551664976,0
147847,1551665557,0
147847,1551665700,0
147847,155166674X,0
147847,1551669382,0
147847,1558743669,0
147847,1559029838,0
147847,1566840287,0
147847,1576730360,0
147847,1576737330,10
147847,1580628362,0
147847,1841952974,0
147965,015100692X,10
147965,038039586X,0
147965,038072118X,0
147965,038572179X,8
147965,044651652X,0
147965,051512768X,8
147965,055356451X,0
147965,067102535X,0
147965,1400045088,0
147965,1551660717,0
147965,1551662779,0
147965,1551666618,0
147965,155166674X,0
147965,1551666758,0
147965,1551666839,9
147965,1551666847,0
147965,1551666952,0
147965,1551667002,0
147965,1551667010,0
147965,1551667118,0
147965,1551667126,0
147965,1551667509,0
147965,1551668009,0
147965,1551668084,5
147965,1551668157,0
147965,155166819X,8
147965,1551668254,0
147965,1551668432,0
147965,1551668459,3
147965,1551668696,0
147965,155166898X,0
147965,1551668998,0
147965,1551669021,0
147965,1551669315,0
147965,1551669382,0
147965,1551669390,8
147965,1551669455,0
147965,1551669498,0
148744,006018650X,0
148744,006101351X,0
148744,006109207X,0
148744,006109921X,0
148744,006447108X,0
148744,014023313X,0
148744,014025448X,9
148744,034538475X,0
148744,034539657X,0
148744,034540288X,0
148744,034543448X,0
148744,034543479X,0
148744,037570504X,0
148744,038072118X,0
148744,038078520X,0
148744,038533334X,0
148744,038542017X,0
148744,038572179X,0
148744,039304016X,0
148744,039914207X,0
148744,039914465X,0
148744,042513699X,0
148744,042515999X,0
148744,042518630X,0
148744,044021145X,10
148744,044022103X,0
148744,044022165X,0
148744,044022313X,0
148744,044022392X,0
148744,044022473X,0
148744,044023722X,0
148744,051511264X,0
148744,051511331X,0
148744,051513287X,0
148744,055321313X,7
148744,055358264X,0
148744,059035342X,0
148744,067162461X,0
148744,067175145X,0
148744,067976402X,0
148744,068480087X,0
148744,068483376X,0
148744,068484477X,8
148744,080410526X,8
148744,080410753X,0
148744,082175856X,0
148744,082177462X,0
148744,089480829X,0
148744,140003065X,0
148744,1551660253,0
148744,1551664348,0
148744,1551665204,0
148744,1551666847,0
148744,1551667002,0
148744,1551667894,0
148744,1551668157,0
148744,1558531025,0
148744,155874262X,0
148744,1558743669,0
148744,1558744150,8
148744,1558744606,0
148744,1558744630,0
148744,1558745432,9
148744,1558746226,10
148744,1558746463,7
148744,1558747028,7
148744,1573225789,8
148744,157322930X,0
148744,1573229326,0
148744,1573229571,0
148744,1576737330,0
148744,1580621805,0
148744,1853260320,0
148744,1878424114,0
148744,1878424319,0
148744,1882723007,0
149908,000649840X,8
149908,006000438X,8
149908,014012389X,0
149908,014027927X,0
149908,014027944X,0
149908,014100018X,0
149908,037582233X,8
149908,038072541X,0
149908,038529929X,0
149908,044023722X,0
149908,048627263X,8
149908,055310666X,8
149908,074341022X,9
149908,1573221937,0
149908,1573225517,10
149908,1573229725,10
149908,1853260002,0
149908,1853260134,0
149908,1853262714,0
149908,1853811262,10
149934,006109918X,0
149934,014023313X,10
149934,014029628X,0
149934,037570504X,0
149934,038072118X,0
149934,038078520X,0
149934,038079960X,8
149934,038531258X,5
149934,038572179X,0
149934,044651506X,0
149934,044922046X,0
149934,051510566X,0
149934,051513306X,0
149934,055357258X,0
149934,067972768X,0
149934,067976402X,0
149934,068484267X,0
149934,068484477X,0
149934,080411868X,0
149934,1551667223,0
149934,155166884X,0
149934,1573226882,0
150124,006017773X,0
150124,014025448X,0
150124,034538475X,0
150124,039914207X,0
150124,042510107X,0
150124,043935806X,0
150124,067102535X,0
150124,067169071X,0
150124,067169507X,0
150124,067187120X,0
150124,082177462X,0
150124,084232920X,10
150124,084233226X,10
150124,155166738X,0
150124,1551667398,0
150124,155874262X,0
150124,1558743316,0
150124,1558743669,0
150124,1558743790,0
150124,1558744029,0
150124,1558744150,0
150124,155874424X,0
150124,1558744630,0
150124,1558745157,0
150968,014028009X,7
150968,014200023X,0
150968,034543479X,0
150968,038049163X,0
150968,038073320X,0
150968,039480029X,8
150968,042513699X,0
150968,044022103X,0
150968,044023669X,0
150968,051513287X,0
150968,059035342X,6
150968,067101417X,0
150968,067189109X,8
150968,067942573X,0
150968,076790592X,0
150968,080411918X,0
150968,082175856X,0
150968,082176828X,0
150968,1400077826,0
150968,1551660253,0
150968,1551662604,0
150968,1551664348,0
150968,1551665794,8
150968,1551666022,0
150968,1551666537,7
150968,155166674X,0
150968,1551667193,8
150968,1551668300,0
150968,1551668378,0
150968,1551668696,0
150968,1551668912,0
150968,1551668998,0
150968,1551669293,0
150968,1551669374,0
150968,1551669390,0
150968,1551669498,0
150968,1558744630,0
150968,1558745157,0
150968,1558745718,0
150968,1573229571,0
150968,1579546463,0
150968,1580050751,0
150968,158062524X,0
150979,002542730X,8
150979,015216250X,0
150979,031205436X,6
150979,034540288X,0
150979,038000321X,0
150979,038001503X,0
150979,039304016X,0
150979,039480001X,8
150979,044022103X,9
150979,044022165X,7
150979,067088300X,5
150979,067976402X,0
150979,074321689X,0
150979,074322535X,0
150979,076790382X,9
150979,080410526X,0
150979,080411109X,8
150979,089480829X,7
150979,1558531025,10
150979,1558743669,8
150979,1576737330,6
152249,002026478X,0
152249,006000438X,0
152249,014131088X,0
152249,034529873X,0
152249,034540047X,0
152249,037582233X,0
152249,038000741X,0
152249,038000917X,0
152249,042507160X,0
152249,059035342X,0
152249,067972267X,0
152249,067976402X,0
152249,080411109X,0
152249,088038266X,0
152249,140003339X,0
152249,1400034779,0
152249,1563898586,0
152249,1566840287,0
153662,006018650X,0
153662,006098824X,0
153662,006101351X,10
153662,006109286X,0
153662,006109921X,0
153662,006440188X,10
153662,014023313X,0
153662,014028009X,9
153662,014034019X,0
153662,015100692X,0
153662,015600710X,0
153662,031298328X,0
153662,034536208X,0
153662,034540761X,0
153662,034541389X,0
153662,034543479X,0
153662,034544177X,0
153662,037322687X,0
153662,037325024X,0
153662,037382503X,0
153662,037383599X,0
153662,037570504X,5
153662,038071907X,10
153662,038073320X,0
153662,038075620X,10
153662,038078405X,0
153662,038079487X,9
153662,038079960X,0
153662,038081093X,0
153662,038081479X,6
153662,038081790X,10
153662,038081904X,0
153662,038081918X,0
153662,038089968X,0
153662,038531292X,6
153662,038533334X,0
153662,038550926X,0
153662,039914840X,10
153662,042511774X,9
153662,042513525X,0
153662,042513699X,0
153662,042514755X,0
153662,042516019X,0
153662,042516098X,0
153662,042518000X,0
153662,042518630X,10
153662,042519485X,0
153662,043935806X,10
153662,044018293X,10
153662,044022103X,0
153662,044022165X,0
153662,044022442X,0
153662,044023512X,0
153662,044023655X,9
153662,044023672X,0
153662,044023719X,0
153662,044023722X,0
153662,044024126X,0
153662,044100069X,0
153662,044100914X,0
153662,044651652X,0
153662,044652087X,10
153662,044661064X,0
153662,044661078X,0
153662,044900256X,0
153662,044922046X,0
153662,044990928X,0
153662,051508901X,10
153662,051509160X,10
153662,051511054X,10
153662,051511992X,9
153662,051512219X,9
153662,051512317X,9
153662,051512558X,0
153662,051512768X,0
153662,051512902X,10
153662,051512947X,0
153662,051513225X,8
153662,051513287X,10
153662,051513290X,0
153662,051513628X,10
153662,055321313X,10
153662,055321330X,0
